ST004D01T,IC177Q01JA,IC177Q02JA,IC177Q03JA,IC177Q04JA,IC177Q05JA,IC177Q06JA,IC177Q07JA,IC178Q01JA,IC178Q02JA,IC178Q03JA,IC178Q04JA,IC178Q05JA,IC178Q06JA,IC178Q07JA,AGE,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,PV1READ,PV2READ,PV3READ,PV4READ,PV5READ,PV6READ,PV7READ,PV8READ,PV9READ,PV10READ,PV1SCIE,PV2SCIE,PV3SCIE,PV4SCIE,PV5SCIE,PV6SCIE,PV7SCIE,PV8SCIE,PV9SCIE,PV10SCIE
2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,15.42,514.39,536.305,542.089,517.832,521.792,474.521,538.041,514.412,508.106,514.317,521.161,510.077,528.022,504.84,512.078,471.556,491.07,499.782,409.763,543.536,622.036,590.413,588.739,538.294,616.236,589.758,590.752,580.289,582.068,565.899
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,15.5,223.43,351.152,338.826,276.108,336.481,305.751,253.352,265.045,330.82,285.412,267.885,287.036,258.346,276.727,243.318,282.13,266.218,243.936,301.172,240.635,241.678,317.983,314.395,320.936,348.405,273.873,227.111,240.759,342.016,296.755
1.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,16.08,428.378,433.776,350.61,439.593,421.618,392.918,393.648,391.266,413.849,451.535,480.226,467.03,416.066,508.672,447.097,428.8,503.586,418.063,454.067,475.719,455.059,429.803,449.505,453.397,488.791,469.75,494.882,471.857,433.956,481.174
1.0,,,,,,,,,,,,,,,15.75,364.914,328.522,362.553,341.855,376.426,351.653,331.526,339.434,309.43,374.583,392.367,372.915,445.106,387.98,458.148,459.417,384.237,416.81,409.511,453.352,398.838,309.987,379.054,354.919,428.237,370.736,382.513,334.378,308.693,424.526
1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,16.17,403.344,420.401,440.932,376.993,426.569,403.352,425.314,409.378,402.034,499.753,506.233,540.575,511.507,511.719,560.226,479.936,550.761,503.95,432.206,519.694,529.644,529.088,545.691,502.993,500.658,536.017,554.834,494.826,490.198,543.197
1.0,,,,,,,,,,,,,,,15.75,385.644,342.162,407.89,404.28,418.566,413.427,391.39,391.7,433.865,414.469,392.705,356.079,387.283,390.408,378.519,406.815,405.385,383.97,428.123,398.893,415.122,336.643,424.06,399.693,457.604,507.708,449.544,442.324,450.886,424.052
1.0,,,,,,,,,,,,,,,15.83,273.238,329.161,292.924,295.799,265.784,303.019,274.067,323.46,337.53,309.565,351.634,376.165,380.388,362.866,329.016,384.0,349.277,398.379,385.079,302.462,321.67,318.242,307.726,341.377,303.444,289.635,273.812,332.044,324.623,311.5
2.0,,,,,,,,,,,,,,,15.25,428.654,384.962,424.215,421.905,397.88,413.516,372.842,419.461,431.83,416.128,450.874,484.963,503.951,463.154,493.695,478.389,478.638,459.371,501.74,483.62,390.047,352.653,416.381,428.293,398.326,473.947,382.263,435.274,474.068,375.772
1.0,,,,,,,,,,,,,,,15.92,296.394,343.439,396.171,343.063,389.395,358.69,333.25,376.114,346.215,285.24,458.07,483.381,443.358,438.175,448.614,457.599,418.91,486.936,453.77,424.72,328.311,354.535,412.677,373.867,422.889,379.772,312.952,387.824,402.128,326.733
1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16.0,385.83,386.889,344.914,393.142,344.774,371.202,412.522,364.499,390.051,314.363,468.318,405.975,284.799,427.179,361.905,367.928,311.481,370.188,399.407,366.871,455.725,375.982,415.54,411.127,428.509,383.65,360.064,393.06,389.474,333.589
2.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,5.0,6.0,6.0,6.0,15.67,282.159,304.965,300.852,253.353,310.395,298.02,322.981,281.121,314.978,317.66,270.906,270.078,327.165,274.357,358.086,280.058,307.979,299.525,334.731,328.374,335.602,368.089,412.63,326.973,427.167,447.108,335.219,358.77,402.798,392.772
1.0,,,,,,,,,,,,,,,15.83,477.807,452.291,476.856,464.917,468.749,456.851,469.333,475.906,486.993,466.158,564.58,603.598,546.743,542.572,561.827,551.824,551.521,521.868,567.676,516.114,415.515,519.046,496.063,508.942,522.222,463.668,507.515,514.559,519.573,507.309
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,16.0,312.416,277.872,292.931,336.525,322.733,349.362,309.685,335.278,309.133,311.443,374.582,357.634,316.378,361.352,328.195,358.373,316.719,348.835,316.059,335.336,361.027,335.175,352.977,332.986,380.709,416.345,357.141,432.634,421.145,368.192
2.0,,,,,,,,,,,,,,,15.92,410.058,368.037,402.73,363.206,348.058,444.426,436.962,419.825,382.715,378.685,441.97,461.904,414.553,455.084,421.037,443.838,400.341,407.472,430.706,395.347,448.307,422.129,402.285,446.854,333.892,413.741,422.592,443.088,413.361,454.797
2.0,6.0,4.0,3.0,,5.0,4.0,5.0,4.0,6.0,5.0,5.0,6.0,4.0,6.0,16.17,351.317,379.352,320.289,335.117,282.145,368.893,387.843,310.281,323.208,324.626,426.031,464.913,435.011,441.919,448.292,431.018,513.437,393.223,417.67,367.802,410.103,406.813,372.932,377.639,375.076,382.666,426.103,425.984,423.985,399.699
2.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.75,394.396,387.129,429.557,375.089,407.125,413.492,382.115,415.177,370.316,405.0,463.955,499.268,496.348,452.701,399.591,400.704,420.292,444.295,399.147,505.675,408.035,430.504,432.327,486.192,425.682,498.924,458.901,435.519,425.988,431.775
1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,15.83,340.341,323.767,356.721,312.912,334.592,339.21,291.121,335.999,413.291,357.411,347.443,335.244,305.869,318.122,332.789,310.956,279.514,302.217,325.876,277.213,449.736,411.66,397.558,405.713,376.647,393.745,370.049,431.428,432.999,385.195
2.0,,,,,,,,,,,,,,,16.17,301.542,301.016,275.669,286.727,289.233,340.189,328.199,374.727,325.775,349.658,277.918,326.92,324.878,328.378,345.425,376.549,360.674,346.625,407.325,377.832,299.144,344.839,277.178,306.222,353.896,365.028,320.627,374.063,335.598,372.033
2.0,,,,,,,,,,,,,,,15.75,292.945,337.146,324.576,303.824,374.542,345.143,333.664,328.973,362.563,324.811,269.832,268.363,326.149,305.104,272.875,363.53,349.406,239.886,246.282,245.006,374.067,373.042,295.711,348.016,387.125,360.102,336.295,332.073,324.423,328.068
1.0,3.0,5.0,3.0,2.0,5.0,2.0,5.0,,,,,,,,15.92,317.613,351.542,305.488,276.066,348.062,329.109,360.77,324.248,374.326,337.163,360.785,392.15,286.667,382.913,422.594,402.53,354.345,438.42,408.996,345.901,324.307,400.714,332.818,359.997,364.541,351.194,381.984,409.876,378.992,358.435
2.0,,,,,,,,,,,,,,,15.92,292.148,291.288,321.821,258.27,318.973,302.925,247.909,311.747,304.565,255.242,263.391,290.766,285.656,310.366,346.151,299.608,255.375,314.195,334.51,294.065,330.987,312.929,318.482,248.561,351.879,283.826,291.445,298.754,285.555,301.791
2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,15.25,464.004,417.933,447.962,462.534,422.952,483.797,402.935,454.538,445.541,417.805,333.944,427.806,414.368,433.795,406.805,383.086,299.96,372.977,404.161,439.883,409.997,410.275,421.52,387.687,357.27,375.186,381.841,404.318,415.429,394.356
2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,5.0,3.0,4.0,2.0,1.0,1.0,1.0,15.25,505.4,516.445,514.46,483.489,526.382,493.332,465.173,533.817,491.02,514.572,556.965,540.24,588.873,570.069,591.881,573.847,561.949,607.837,554.152,553.253,577.579,632.259,659.103,591.753,614.67,614.382,568.123,629.242,660.721,621.568
1.0,1.0,2.0,3.0,,,,,,,,,,,,15.42,390.358,431.78,441.952,443.921,407.868,441.656,394.566,476.346,437.54,471.281,395.339,379.843,384.272,394.89,367.424,418.909,389.621,406.142,368.157,409.451,350.664,392.11,438.09,458.979,366.709,473.05,317.816,470.799,470.137,406.427
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.25,460.863,467.755,466.637,489.32,409.052,423.428,450.686,469.564,462.703,428.748,495.879,387.571,412.855,444.637,422.839,385.355,423.383,509.433,386.086,451.551,466.903,449.042,448.818,453.001,442.471,427.364,457.159,456.642,436.119,420.117
1.0,,,,,,,,,,,,,,,15.5,279.747,321.163,340.131,343.134,288.882,308.596,287.847,306.176,276.37,278.218,282.669,307.558,316.467,330.17,282.96,287.961,288.255,263.756,269.693,298.369,311.669,368.429,391.806,363.639,316.194,335.204,289.393,292.192,339.418,286.726
2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15.42,328.0,305.781,365.542,373.699,359.958,337.438,347.856,339.362,357.781,307.476,413.214,368.462,392.344,423.593,384.698,366.027,358.87,465.718,453.849,363.088,371.842,370.801,371.46,353.158,411.056,414.949,369.074,395.187,398.739,350.44
1.0,2.0,,,2.0,4.0,4.0,1.0,4.0,5.0,5.0,2.0,4.0,4.0,1.0,16.08,435.922,395.636,423.044,421.435,446.062,434.132,423.85,437.346,372.758,393.703,479.738,529.433,497.247,434.557,422.956,406.302,500.081,521.155,440.139,551.346,509.248,504.193,510.858,496.351,497.993,497.664,517.874,483.088,451.652,465.904
1.0,,,,,,,,,,,,,,,16.17,424.131,445.351,468.194,498.507,471.84,421.041,486.576,474.995,457.354,490.043,559.629,602.077,562.549,598.432,589.565,541.09,552.305,540.914,573.453,561.877,470.297,517.026,544.482,513.671,593.377,451.478,569.891,586.501,550.301,539.593
2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.58,407.452,425.781,454.928,421.058,438.4,439.015,487.974,423.351,510.457,509.478,448.638,492.144,528.309,438.563,432.602,497.689,476.157,499.321,468.227,523.412,473.281,489.462,518.8,468.65,422.003,458.728,455.132,426.394,495.061,532.75
1.0,2.0,5.0,5.0,,5.0,2.0,1.0,2.0,5.0,4.0,4.0,4.0,1.0,1.0,16.08,436.078,465.746,437.172,418.891,439.902,410.475,452.473,378.768,441.513,454.547,470.508,508.613,464.473,541.019,557.842,446.361,460.965,540.294,503.074,534.308,453.743,472.856,471.438,488.626,444.867,420.129,475.77,464.309,432.279,501.03
1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,15.67,404.04,426.951,492.597,436.879,455.465,450.783,457.743,445.238,451.705,446.661,447.101,451.818,560.15,523.497,547.852,524.635,457.323,512.965,534.411,499.268,407.906,385.533,447.9,430.711,423.067,438.421,413.723,405.049,467.084,401.398
1.0,1.0,5.0,1.0,2.0,3.0,1.0,2.0,,,,,,,,15.83,487.067,403.448,437.154,456.964,472.157,412.801,499.702,433.754,447.384,445.65,498.199,460.982,477.372,458.86,495.679,422.695,460.682,478.852,456.795,480.826,553.659,348.399,459.206,456.33,427.051,399.13,523.437,374.181,431.704,443.145
1.0,,,,,,,,,,,,5.0,,,15.75,273.421,288.146,251.959,249.253,233.404,213.986,213.469,237.574,216.735,212.303,220.215,248.334,250.362,241.131,211.858,186.946,199.334,224.414,272.675,224.351,261.903,261.727,232.692,263.48,284.475,201.64,183.239,272.654,213.068,266.291
2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,15.92,375.359,319.167,419.137,448.431,375.95,371.691,380.807,354.528,361.172,341.453,388.505,407.946,422.43,403.851,384.867,395.982,400.71,400.439,396.182,348.173,393.557,429.685,386.969,483.243,419.773,472.66,345.341,416.536,331.347,370.927
2.0,,,,,,,,,,,,,,,16.17,346.322,356.832,338.037,300.318,337.982,343.294,325.147,319.331,343.396,356.707,384.447,385.907,383.318,377.941,348.624,367.027,398.017,381.083,384.421,338.993,327.209,414.77,326.352,396.138,377.509,433.831,355.635,355.4,419.718,324.188
1.0,,,,,,,,,,,,,,,16.17,290.907,319.513,338.066,336.534,339.666,344.134,344.091,323.231,340.856,329.42,347.571,360.677,370.868,338.289,371.839,374.598,355.443,377.542,352.045,313.347,343.295,368.978,354.194,326.004,325.676,364.254,359.813,352.263,272.92,258.284
2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15.5,494.63,454.623,384.985,428.742,419.139,432.272,416.136,403.112,428.682,405.671,403.461,458.342,408.942,476.225,422.646,419.373,371.326,439.835,451.246,405.084,447.428,451.417,443.486,416.715,402.422,417.569,412.157,421.683,478.007,413.666
1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,15.67,362.446,420.067,406.438,358.373,390.771,417.589,384.39,407.153,389.34,364.226,471.684,546.168,520.322,535.013,480.928,439.869,500.684,568.616,555.517,477.383,583.151,544.752,515.324,490.928,587.251,597.938,535.476,539.539,579.912,549.927
2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,,,,,,,,15.25,356.464,341.184,368.114,319.593,331.646,332.51,320.693,333.521,313.619,335.964,327.197,301.156,307.848,295.362,324.258,284.052,274.75,334.663,266.837,315.547,391.351,364.598,333.621,334.255,333.072,371.06,364.029,364.596,329.64,391.082
1.0,,,,,,,,,,,,,,,15.33,381.257,364.962,325.229,323.72,348.066,354.704,372.162,387.143,287.377,325.651,438.551,440.803,419.048,462.179,461.748,470.476,461.517,444.814,435.319,453.74,436.563,396.187,438.456,415.719,430.122,452.29,423.61,474.417,344.932,395.263
2.0,,,4.0,,,,,,,,,,,,16.17,384.325,431.711,395.704,384.885,359.477,421.942,381.173,399.404,405.975,402.275,326.269,347.236,322.636,340.535,396.142,421.788,390.35,423.043,375.709,375.341,433.576,433.923,399.818,418.655,410.138,406.425,396.997,449.145,384.295,417.616
2.0,5.0,,,,,,,,,,,,,,16.08,392.485,397.335,490.141,485.337,479.074,463.821,404.458,454.16,430.273,446.304,480.222,504.29,572.203,524.517,499.802,550.122,517.119,522.512,500.976,484.956,496.184,505.76,536.611,553.6,549.033,486.286,487.661,514.08,455.602,510.258
1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15.75,453.273,408.54,396.813,441.559,417.088,427.16,420.233,476.344,436.981,422.697,438.062,398.824,372.443,374.393,342.881,349.374,376.671,366.594,397.953,405.072,478.169,333.651,417.588,410.201,373.748,371.195,356.519,436.858,462.873,392.055
1.0,,,,,,,,,,,,,,,15.92,443.793,435.534,496.882,425.01,453.534,403.983,407.476,394.612,447.392,423.969,451.908,487.73,490.065,406.433,478.294,406.595,450.643,431.037,356.095,505.422,347.47,358.287,366.773,368.983,383.154,386.002,398.098,342.998,387.885,389.23
1.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,2.0,15.25,516.82,523.021,554.963,507.513,489.912,480.973,493.618,513.546,540.718,534.683,465.017,490.039,514.691,521.239,478.438,526.724,501.164,496.36,473.734,495.578,541.76,621.69,561.335,540.689,518.757,541.445,603.24,570.861,535.163,562.563
1.0,,,,,,,,,,,,,,,15.83,471.403,479.249,471.108,472.212,444.892,475.992,455.503,517.76,482.251,493.399,494.911,470.589,444.317,474.797,468.422,410.311,487.26,433.59,445.64,453.64,547.835,531.511,468.337,524.292,525.968,518.476,492.165,519.103,542.32,523.565
2.0,,,,,,,,,,,,,,,15.25,409.09,410.595,446.562,420.455,407.128,370.667,407.084,352.443,349.133,443.395,478.495,427.88,492.397,459.348,392.948,414.063,479.04,397.077,393.944,508.239,493.64,489.798,486.74,491.471,454.974,479.752,497.177,477.801,512.702,504.209
1.0,,,,,,,,,,,,,,,16.08,326.95,332.419,351.968,350.295,351.054,391.853,329.653,322.678,336.047,308.349,458.791,470.626,428.537,446.178,449.24,455.509,503.82,473.578,493.465,447.69,454.985,483.472,425.259,517.775,457.759,543.055,453.117,443.465,402.372,413.426
1.0,1.0,,2.0,1.0,,2.0,2.0,,,,,,,,15.25,362.248,353.771,302.144,296.356,280.303,273.485,284.365,350.334,326.816,357.608,370.379,389.781,361.712,431.818,363.519,351.823,384.146,397.797,367.884,401.332,422.318,399.208,346.813,339.529,295.141,353.148,330.953,414.866,359.401,434.076
1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,15.5,370.759,348.634,341.483,336.648,311.898,308.78,405.476,364.652,400.817,369.97,390.85,392.347,349.066,385.878,371.956,367.981,407.345,415.524,425.874,379.205,401.384,351.757,437.038,334.961,289.078,407.503,383.836,373.098,416.64,403.455
1.0,,,,,,,,,,,,,,,15.67,349.165,315.112,350.132,307.595,311.754,282.877,290.876,348.793,300.865,338.466,384.817,410.892,326.132,381.295,422.535,388.135,367.199,416.22,404.113,406.46,310.148,382.785,342.184,339.335,341.509,327.223,382.553,418.931,370.017,405.809
1.0,,,,,,,6.0,,,,,,,6.0,16.0,319.135,302.999,345.058,334.926,321.223,338.194,337.733,348.458,327.627,321.743,297.066,274.299,340.166,274.243,367.924,258.917,370.855,332.354,300.185,323.693,259.709,293.463,305.304,327.33,267.572,290.702,260.182,308.34,321.89,272.424
1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,16.08,192.003,281.854,251.713,224.058,257.69,265.964,195.615,271.198,219.63,183.752,259.335,305.015,234.37,288.958,299.354,259.657,255.905,330.026,300.179,343.963,249.405,223.269,240.597,268.017,304.861,340.573,250.287,252.073,232.552,231.602
1.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,15.67,298.898,291.548,239.157,306.136,209.773,298.212,295.363,317.688,314.294,355.905,365.536,256.676,329.827,447.745,325.674,261.128,399.905,347.346,326.236,326.29,385.307,332.729,265.686,293.725,290.786,360.121,351.698,303.833,316.873,306.19
1.0,,,,,,,,,,,,,,,15.83,324.502,316.208,269.855,284.291,339.728,315.444,269.772,308.078,370.988,317.514,378.404,390.425,366.234,441.336,422.266,459.939,325.849,381.086,476.305,428.136,454.376,379.69,395.722,443.655,433.517,374.268,373.13,396.417,448.377,448.079
2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,15.83,369.613,387.744,354.481,408.399,373.748,406.217,390.836,395.1,332.66,343.113,381.742,368.819,354.598,397.939,410.548,391.49,389.382,401.36,354.434,404.044,413.965,402.092,423.948,423.785,397.846,410.457,433.571,497.707,424.2,424.794
2.0,5.0,,5.0,4.0,4.0,5.0,5.0,4.0,,5.0,4.0,5.0,4.0,4.0,15.58,450.045,483.682,478.528,431.513,454.971,473.612,459.196,442.483,451.052,497.378,438.077,452.24,483.139,494.334,516.052,450.596,501.595,485.15,498.121,513.638,503.854,537.196,428.79,503.744,588.99,544.16,535.704,508.016,465.263,544.57
2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,16.08,526.867,566.428,464.333,483.046,511.765,502.081,521.358,533.325,522.996,497.998,542.86,534.428,526.064,523.695,561.25,489.83,546.967,518.007,529.864,509.946,508.799,576.478,594.68,628.273,583.882,561.99,604.692,567.012,563.802,534.766
1.0,6.0,,,,,,,,,,,,,6.0,15.75,293.783,303.071,334.059,287.176,330.054,270.87,317.702,322.841,290.956,322.141,262.118,283.285,269.692,235.578,295.624,300.11,295.069,256.298,242.198,180.53,345.352,345.473,328.215,336.237,364.524,315.894,282.811,378.789,329.16,293.48
2.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,,,,,,,,15.25,381.391,350.026,397.234,393.308,394.341,379.579,355.383,354.951,372.389,377.111,468.803,418.524,474.256,481.199,450.516,428.224,400.331,352.697,394.667,465.581,405.934,399.006,463.285,424.542,441.647,440.921,468.084,404.948,428.923,481.678
1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,16.17,445.974,482.369,495.774,475.849,468.9,457.824,436.137,475.164,462.151,477.656,432.962,541.305,382.895,541.075,497.194,436.17,408.717,449.972,428.03,408.812,455.891,464.32,411.389,443.168,382.563,378.801,358.171,435.558,451.554,369.931
1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,15.92,410.798,411.705,420.873,419.489,457.153,393.941,414.99,426.509,437.422,418.645,462.731,439.397,465.659,469.109,489.04,446.574,476.711,448.975,461.593,456.431,331.272,410.84,444.952,495.159,513.931,424.067,441.581,417.997,433.432,456.651
2.0,,,,,,,,,,,,,,,16.08,442.675,425.462,459.839,474.084,466.956,507.084,431.536,438.404,436.23,447.972,444.44,337.994,506.861,399.173,359.548,421.311,305.373,441.291,373.991,441.553,437.002,449.761,392.679,470.764,464.949,485.611,437.624,468.233,442.005,427.536
1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.92,395.285,338.446,351.708,359.968,386.32,331.105,375.337,362.349,366.261,314.812,340.618,278.029,247.655,261.615,305.956,304.185,307.888,223.427,283.076,322.121,465.927,438.334,499.027,491.449,478.237,439.314,480.529,458.783,462.821,455.759
1.0,,,,,,,,,,,,,,,15.42,396.572,340.292,367.587,403.618,354.128,387.02,376.455,361.447,382.778,349.385,477.284,458.544,476.014,487.207,487.543,506.007,513.499,504.051,502.265,408.029,475.98,475.187,363.058,365.506,373.51,442.369,495.823,444.173,434.951,427.191
1.0,,,,,,,,,,,,,,,15.58,280.348,326.631,318.799,329.581,325.356,318.877,323.499,300.613,321.767,331.275,428.338,410.834,400.059,406.849,387.813,426.649,392.651,396.437,367.504,428.15,312.345,325.542,261.809,354.617,351.599,407.69,312.964,316.927,372.377,411.623
2.0,,,,,,,,,,,,,,,15.92,285.215,320.61,349.63,327.34,324.255,316.053,297.904,346.238,320.476,301.438,260.589,267.31,251.393,240.293,332.969,281.345,314.556,308.146,271.366,266.983,294.67,363.273,389.084,359.461,342.697,394.202,376.294,439.536,380.934,333.035
1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15.25,363.583,378.644,405.689,436.148,342.111,390.856,413.086,378.275,387.95,420.56,328.153,324.409,291.662,367.131,349.446,371.655,282.329,330.809,345.218,316.009,334.986,333.146,356.409,351.583,315.804,376.996,353.221,357.66,319.884,337.073
1.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,15.58,448.293,456.889,410.359,413.651,404.342,410.07,401.846,417.087,405.133,397.227,471.039,463.868,472.609,437.662,476.484,451.032,434.716,440.524,446.454,496.601,522.943,462.577,459.378,485.096,477.354,432.52,455.231,481.631,503.587,490.58
1.0,1.0,5.0,3.0,,,5.0,5.0,,,,,,,,16.0,420.796,385.357,394.225,449.723,452.169,470.296,442.488,462.939,397.369,453.157,481.196,465.463,480.412,494.803,466.34,492.174,468.074,496.126,438.617,475.049,461.684,399.132,413.091,436.581,390.725,465.003,459.065,424.16,472.164,470.95
2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,16.17,349.013,233.135,342.859,293.547,265.787,387.0,316.155,325.688,311.949,268.066,345.254,335.271,329.683,341.448,325.937,350.249,350.148,354.797,334.728,345.379,419.889,322.997,394.015,396.346,351.171,483.362,421.561,426.754,404.356,341.923
2.0,,,,,5.0,,,,,,,,,6.0,15.33,373.474,368.043,348.477,385.969,435.213,398.483,411.237,432.247,399.513,347.441,399.775,509.347,457.208,509.148,475.305,484.976,485.893,422.155,580.491,421.852,399.618,389.436,433.11,396.851,430.516,359.726,359.527,375.521,382.173,360.179
2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,453.585,382.013,385.908,386.133,374.775,365.556,400.833,443.334,336.197,388.123,357.549,301.924,291.238,278.322,295.157,298.189,321.66,292.221,323.594,326.488,390.022,370.376,377.341,330.199,313.558,383.421,335.779,349.893,387.068,337.201
1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,15.83,336.555,307.382,378.62,360.642,371.239,411.902,369.064,324.391,364.811,355.933,410.718,417.769,429.951,405.658,378.277,416.42,416.802,349.081,376.3,408.204,401.449,333.621,433.448,402.163,449.155,460.315,441.085,401.466,415.5,424.624
1.0,,,,,,,,,,,,,,,16.17,313.392,339.308,376.244,375.04,306.589,378.797,368.477,282.817,345.31,366.781,471.677,460.833,481.904,490.167,352.133,522.734,467.109,368.702,407.692,368.685,330.449,362.78,376.292,364.185,313.504,354.726,338.723,352.008,312.898,346.754
2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15.58,526.039,468.193,455.461,467.795,483.92,513.154,498.269,507.842,502.479,451.699,565.099,612.159,577.017,544.761,589.067,512.733,575.939,564.048,561.385,560.223,506.699,560.466,416.104,557.106,534.877,576.136,526.424,547.646,528.745,546.457
